dcterms:media,dcterms:subject,Expected
B-2_Arquin_008_0288.jpg,"churches (buildings), architectural ornament, portals, doorway components, architectural sculpture",5
B-2_Arquin_008_0289.jpg,"churches (buildings), architectural ornament, portals, doorway components, architectural sculpture",5
B-2_Arquin_008_0290.jpg,"churches (buildings), architectural ornament, portals, architectural sculpture",4
B-2_Arquin_008_0291.jpg,"history museums (buildings), façades, architectural sculpture, towers (building divisions), gardens (open spaces), paths",6
B-2_Arquin_008_0292.jpg,"churches (buildings), façades, architectural ornament, church towers, belfries (spaces), paths",6
B-2_Arquin_008_0293.jpg,"churches (buildings), façades, architectural ornament, church towers, belfries (spaces), portals",6
B-2_Arquin_008_0294.jpg,"churches (buildings), façades, architectural ornament",3
B-2_Arquin_008_0295.jpg,"fountains, water fountain, architectural sculpture, architectural ornament",4
B-2_Arquin_008_0296.jpg,"fountains, water fountain, architectural sculpture, architectural ornament, detail views",5
B-2_Arquin_008_0297.jpg,"fountains, water fountain, architectural sculpture, architectural ornament, detail views",5
B-2_Arquin_008_0298.jpg,"fountains, water fountain, architectural sculpture, architectural ornament",4
B-2_Arquin_008_0299.jpg,"fountains, water fountain, architectural sculpture, architectural ornament, detail views",5
B-2_Arquin_008_0300.jpg,"fountains, water fountain, architectural sculpture, architectural ornament",4
B-2_Arquin_008_0301.jpg,"fountains, water fountain, architectural sculpture, architectural ornament, detail views",5
B-2_Arquin_009_0305.jpg,"façades, convents (built complexes), towers (building divisions), decorative wall components, doorways",5
B-2_Arquin_009_0306.jpg,"façades, convents (built complexes), decorative wall components, towers (building divisions), belfries (spaces), balconies",6
B-2_Arquin_009_0307.jpg,"façades, convents (built complexes), decorative wall components, towers (building divisions), belfries (spaces), balconies",6
B-2_Arquin_009_0308.jpg,"façades, convents (built complexes), decorative wall components, towers (building divisions), pediments, crosses (visual works)",6
B-2_Arquin_009_0312.jpg,"cloisters, chapels (rooms or structures), paintings (visual works), pulpits",4
B-2_Arquin_009_0313.jpg,"cloisters, chapels (rooms or structures), retables (altar appendage), religious figures, sculpture (visual works), polychrome",6
B-2_Arquin_009_0314.jpg,"cloisters, chapels (rooms or structures), religious figures, sculpture (visual works), polychrome",5
B-2_Arquin_009_0315.jpg,"cloisters, chapels (rooms or structures), religious figures, sculpture (visual works), altarpieces, altars (religious fixtures)",6
B-2_Arquin_009_0319.jpg,"churches (buildings), high altars, altarpieces, sculpture (visual works), architectural ornament",5
B-2_Arquin_009_0320.jpg,"churches (buildings), high altars, altarpieces, sculpture (visual works)",4
B-2_Arquin_009_0321.jpg,"churches (buildings), high altars, altarpieces, sculpture (visual works), figurines",5
B-2_Arquin_009_0322.jpg,"churches (buildings), sacristies (religious spaces), sculpture (visual works), figures (representations), religious figures",5
B-2_Arquin_009_0323.jpg,"churches (buildings), sacristies (religious spaces), sculpture (visual works), figures (representations), religious figures",5
B-2_Arquin_009_0324.jpg,"churches (buildings), façades, portals, architectural sculpture, pediments",5
B-2_Arquin_009_0325.jpg,"churches (buildings), façades, architectural sculpture, church towers, streets",5
B-2_Arquin_009_0326.jpg,"churches (buildings), façades, portals, decorative wall components",4
B-2_Arquin_009_0327.jpg,"churches (buildings), façades, architectural sculpture, pediments",4
B-2_Arquin_009_0328.jpg,"churches (buildings), high altars, sculpture (visual works), altarpieces",4
B-2_Arquin_009_0329.jpg,"churches (buildings), façades, architectural sculpture, pediments, church towers, decorative wall components",6
B-2_Arquin_009_0330.jpg,"churches (buildings), façades, architectural sculpture, pediments, church towers, decorative wall components, streets",7
B-2_Arquin_009_0331.jpg,"churches (buildings), façades, architectural sculpture, pediments, church towers, decorative wall components",6
B-2_Arquin_009_0332.jpg,"churches (buildings), façades, architectural sculpture, pediments, church towers, decorative wall components, crosses (visual works)",7
B-2_Arquin_009_0333.jpg,"churches (buildings), façades, architectural sculpture, pediments, church towers, decorative wall components, crosses (visual works)",7
B-2_Arquin_009_0334.jpg,"churches (buildings), façades, architectural sculpture, decorative wall components, portals",5
B-2_Arquin_009_0335.jpg,"churches (buildings), façades, architectural sculpture, decorative wall components, pediments, church towers",6
B-2_Arquin_009_0336.jpg,"churches (buildings), façades, architectural sculpture, decorative wall components, church towers",5
B-2_Arquin_009_0337.jpg,"churches (buildings), façades, architectural sculpture, decorative wall components, church towers",5
B-2_Arquin_009_0338.jpg,"churches (buildings), façades, decorative wall components, portals",4
B-2_Arquin_009_0339.jpg,"churches (buildings), façades, decorative wall components, portals",4
B-2_Arquin_009_0340.jpg,"churches (buildings), façades, decorative wall components, church towers, architectural sculpture, portals",6
B-2_Arquin_009_0341.jpg,"churches (buildings), façades, decorative wall components, architectural sculpture, windows",5
B-2_Arquin_009_0342.jpg,"churches (buildings), façades, decorative wall components, portals",4
B-2_Arquin_009_0343.jpg,"churches (buildings), façades, decorative wall components, portals",4
B-2_Arquin_009_0344.jpg,"convents (built complexes), windows, exterior walls, elevations (building divisions), automobiles",5
B-2_Arquin_009_0345.jpg,"churches (buildings), façades, decorative wall components, church towers, belfries (spaces)",5
B-2_Arquin_009_0346.jpg,"churches (buildings), façades, decorative wall components, church towers, belfries (spaces), gates",6
B-2_Arquin_009_0347.jpg,"churches (buildings), façades, decorative wall components, portals, windows",5
B-2_Arquin_009_0348.jpg,"churches (buildings), façades, decorative wall components, windows",4
B-2_Arquin_009_0349.jpg,"churches (buildings), façades, decorative wall components, church towers, belfries (spaces)",5
B-2_Arquin_009_0350.jpg,"churches (buildings), façades, decorative wall components, portals",4
B-2_Arquin_009_0352.jpg,"churches (buildings), façades, decorative wall components, streets, church towers, belfries (spaces)",6
B-2_Arquin_009_0354.jpg,"churches (buildings), façades, decorative wall components, streets, church towers, belfries (spaces)",6
B-2_Arquin_009_0355.jpg,"monasteries (built complexes), façades, church towers, belfries (spaces), portals, windows",6
B-2_Arquin_009_0356.jpg,"monasteries (built complexes), façades, portals, doorways, entrances",5
B-2_Arquin_009_0357.jpg,"monasteries (built complexes), church towers, belfries (spaces)",3
B-2_Arquin_009_0358.jpg,"monasteries (built complexes), portals, doorways, entrances, gates, wrought iron (iron alloy)",6
B-2_Arquin_009_0359.jpg,"monasteries (built complexes), portals, doorways, entrances, gates, wrought iron (iron alloy)",6
B-2_Arquin_009_0360.jpg,"monasteries (built complexes), portals, doorways, entrances, gates, wrought iron (iron alloy), detail views",7
B-2_Arquin_009_0361.jpg,"monasteries (built complexes), portals, doorways, entrances, gates, wrought iron (iron alloy), interior views",7
B-2_Arquin_009_0362.jpg,"monasteries (built complexes), wall tile (tile), vestibules",3
B-2_Arquin_009_0363.jpg,"monasteries (built complexes), recessed balconies, gardens (open spaces), elevations (building divisions)",4
B-2_Arquin_009_0364.jpg,"monasteries (built complexes), apses, high altar, altarpieces, paintings (visual works)",5
B-2_Arquin_009_0365.jpg,"monasteries (built complexes), apses, high altar, altarpieces, statues",5
B-2_Arquin_009_0366.jpg,"monasteries (built complexes), apses, high altar, altarpieces, statues",5
B-2_Arquin_009_0367.jpg,"monasteries (built complexes), high altar, altarpieces, statues, crucifixes, religious figures",6
B-2_Arquin_009_0368.jpg,"monasteries (built complexes), high altar, altarpieces, statues, crucifixes, religious figures",6
B-2_Arquin_009_0369.jpg,"monasteries (built complexes), statues, chancel arches, religious figures",4
B-2_Arquin_009_0370.jpg,"monasteries (built complexes), statues, chancel arches, religious figures",4
B-2_Arquin_009_0371.jpg,"monasteries (built complexes), naves, figurines, woodwork (general works)",4
B-2_Arquin_009_0372.jpg,"monasteries (built complexes), side altars, altarpieces, statuettes (free-standing sculpture)",4
B-2_Arquin_009_0373.jpg,"churches (buildings), domes (architectural elements), aerial views, church towers, bodies of water (natural), streets",6
B-2_Arquin_009_0374.jpg,"churches (buildings), back views, church towers, streets, pedestrians, windows",6
B-2_Arquin_009_0375.jpg,"churches (buildings), façades, church towers, belfries (spaces), portals, windows",6
B-2_Arquin_009_0376.jpg,"churches (buildings), façades, portals, doors, entrances, bronze (metal)",6
B-2_Arquin_009_0377.jpg,"churches (buildings), façades, portals, doors, bronze (metal), figurines, architectural sculpture",7
B-2_Arquin_009_0378.jpg,"churches (buildings), façades, portals, doors, bronze (metal), figurines, architectural sculpture",7
B-2_Arquin_009_0379.jpg,"churches (buildings), façades, portals, doors, bronze (metal), figurines, architectural sculpture",7
B-2_Arquin_009_0380.jpg,"churches (buildings), apses, high altar, altarpieces, statuettes (free-standing sculpture), architectural ornament",6
B-2_Arquin_009_0381.jpg,"churches (buildings), apses, high altar, altarpieces, statuettes (free-standing sculpture), architectural ornament",6
B-2_Arquin_009_0382.jpg,"churches (buildings), naves, vaults (structural elements), ceiling paintings, skylights, architectural ornament",6
B-2_Arquin_009_0383.jpg,"churches (buildings), apses, vaults (structural elements), ceiling paintings, skylights, architectural ornament",6
B-2_Arquin_009_0384.jpg,"churches (buildings), vaults (structural elements), ceiling paintings, skylights, architectural ornament, pendentives",6
B-2_Arquin_009_0385.jpg,"churches (buildings), domes (architectural elements), ceiling paintings, architectural ornament, pendentives",5
B-2_Arquin_009_0386.jpg,"churches (buildings), architectural ornament, apses, vaults (structural elements)",4
B-2_Arquin_009_0387.jpg,"churches (buildings), domes (architectural elements), ceiling paintings, architectural ornament, pendentives",5
B-2_Arquin_009_0388.jpg,"churches (buildings), façades, church towers, belfries (spaces), streets",5
B-2_Arquin_009_0389.jpg,"churches (buildings), façades, portals, architectural ornament, entrances",5
B-2_Arquin_009_0390.jpg,"churches (buildings), portals, architectural ornament, entrances, pediments",5
B-2_Arquin_009_0391.jpg,"churches (buildings), architectural ornament, entrances",3
B-2_Arquin_009_0392.jpg,"churches (buildings), high altars, architectural ornament, altarpieces",4
B-2_Arquin_009_0393.jpg,"churches (buildings), high altars, architectural ornament, altarpieces, architectural sculpture, statues",6
B-2_Arquin_009_0394.jpg,"churches (buildings), architectural ornament, paintings (visual works), tribunals (platforms)",4
B-2_Arquin_009_0395.jpg,"churches (buildings), architectural ornament, paintings (visual works), tribunals (platforms)",4
B-2_Arquin_009_0396.jpg,"churches (buildings), architectural ornament, ceiling ornament",3
B-2_Arquin_009_0397.jpg,"churches (buildings), architectural ornament, relief (sculpture techniques), polychrome, figurines",5
B-2_Arquin_009_0398.jpg,"churches (buildings), chapels (rooms or structures), altars (religious fixtures), altarpieces, statues",5
B-2_Arquin_009_0399.jpg,"churches (buildings), galleries (upper level spaces), decorative urn, mosaics (visual works)",4
B-2_Arquin_009_0400.jpg,"churches (buildings), museums (buildings), statues, religious figures, paintings (visual works)",5
B-2_Arquin_009_0401.jpg,"churches (buildings), museums (buildings), statues, religious figures, paintings (visual works)",5
B-2_Arquin_009_0402.jpg,"churches (buildings), museums (buildings), statues, religious figures, paintings (visual works)",5
B-2_Arquin_009_0403.jpg,"cathedrals (works by context), streets, church towers, façades, belfries (spaces)",5
B-2_Arquin_009_0404.jpg,"cathedrals (works by context), church towers, belfries (spaces), architectural sculpture, pediments",5
B-2_Arquin_009_0405.jpg,"cathedrals (works by context), shrines (structures), sculpture (visual works), effigies (general portraits), waxworks (sculpture)",5
B-2_Arquin_009_0406.jpg,"cathedrals (works by context), shrines (structures), effigies (general portraits), waxworks (sculpture)",4
B-2_Arquin_009_0407.jpg,"convents (built complexes), churches (buildings), streets, automobiles, fronts (architectural), streets",6
B-2_Arquin_009_0408.jpg,"convents (built complexes), churches (buildings), fronts (architectural), gateways",4
